,logFC,logCPM,PValue,adjsutedPValue
AT2G36270,-0.221167909953675,1.56510052253014,0.575323648211564,0.689434577400932
AT2G36290,0.538091311041258,4.11234569388336,0.0185780541111249,0.0369476116424888
AT2G36300,0.0232955559139689,3.58254478240946,0.935848151036657,1
AT2G36305,1.39063772536982,3.13557983515092,4.53734598375409e-08,3.44399449557901e-07
AT2G36307,1.30395208680383,3.16758884124008,2.1890814760112e-07,1.43205943298214e-06
AT2G36310,0.265783415997848,4.38554530766137,0.236615920463617,0.334087144912133
AT2G36320,1.13303316798563,3.66077155327176,2.01984530285992e-06,1.07597771357682e-05
AT2G36330,-0.617989803253707,2.29625167639268,0.0335680856997171,0.0622160690196004
AT2G36340,-2.10313047643585,1.98352120839587,9.0441535533464e-10,1.01138030626582e-08
AT2G36350,-0.620398343954754,5.30238798407658,0.00418342860763825,0.0102095357867884
AT2G36355,1.58831530650127,1.63631930176416,8.49978260096314e-07,4.92029038128462e-06
AT2G36360,0.290050903731709,3.07858397600972,0.25079643195336,0.34956066064661
AT2G36370,2.62819326185912,0.490962782466474,8.73138465715539e-09,7.8439675574952e-08
AT2G36380,-0.859904909008154,3.69213847699729,0.000380552023976016,0.00120869231813947
AT2G36390,-0.815887842066488,5.18292599298056,0.000193033534828816,0.000657528893865821
AT2G36400,-0.35788830647092,5.16679790539109,0.100774311330207,0.162597453349729
AT2G36410,0.822962119612142,4.54401964907407,0.000234819012139501,0.000784062144469442
AT2G36420,-3.27474040180162,2.5873913850463,1.05366557897231e-21,1.43808990262967e-19
AT2G36430,0.921696821122272,-0.960895516677947,0.235318226797452,0.332447133576393
AT2G36460,0.678057589982154,5.30475341444027,0.00168534453182521,0.00456401119599428
AT2G36470,1.46934875850879,1.67064600574632,5.13795202612805e-06,2.50003006692068e-05
AT2G36480,-1.13448825044526,2.86510141991494,2.7883629743446e-05,0.000116596551852042
AT2G36485,0.45526802714509,3.10574360448369,0.0749106885599199,0.125435302172954
AT2G36490,-0.885584858365496,5.13203092743042,5.64600507594632e-05,0.000218887289235788
AT2G36500,-8.35206499729862,-0.0876214036046037,7.71158097545584e-09,7.02838159911517e-08
AT2G36530,0.230111803375361,9.10383606743096,0.262194324618742,0.359866214189397
AT2G36570,0.210555538260241,6.0451792242908,0.319318083157076,0.426235910539035
AT2G36580,0.00451154339928388,5.85884923134141,0.986430084859504,1
AT2G36590,3.85453214111281,-1.21242598586438,8.08043461683904e-05,0.000302434798621055
AT2G36610,1.32304777494509,0.45808729613913,0.00257631051741295,0.00660735846284222
AT2G36620,0.987591404410493,8.36875902373631,1.93030651668969e-06,1.03077898900946e-05
AT2G36630,1.1019182466539,1.35189236034156,0.00143044773538308,0.00393597026512746
AT2G36640,1.8890923287973,-2.94220894507064,0.628703771781487,0.740083392142626
AT2G36650,-5.40802270505515,-2.3586316305857,0.0656324289880646,0.111522347245881
AT2G36660,-1.3234959008818,1.28360857569983,0.000446108311606203,0.00139481844610625
AT2G36670,-1.06517654493036,2.76316296718121,9.46187873573664e-05,0.000349202760058913
AT2G36680,-0.658202792932086,1.4142406747712,0.0588248425576683,0.102417961362983
AT2G36690,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT2G36710,3.73564440739469,-3.4348054218303,0.999999999999998,1
AT2G36720,-0.254628097950376,3.78844929059255,0.288018509070456,0.390389742924424
AT2G36730,0.997397992562197,2.35221311161554,0.000393676226455246,0.00124666975070292
AT2G36740,-1.2326915041466,2.2046843078456,4.70967365460618e-05,0.000185966520909822
AT2G36750,0.94428538229512,-3.17937734263151,1,1
AT2G36760,3.73564440739469,-3.4348054218303,0.999999999999998,1
AT2G36770,3.73564440739469,-3.4348054218303,0.999999999999998,1
AT2G36790,-3.68320599007926,-3.20169505689096,0.999999999999998,1
AT2G36792,4.68045135389687,-3.1567922782334,0.253731343283582,0.34956066064661
AT2G36810,-0.235354067650834,2.8747321254893,0.37408984366572,0.488167362949732
AT2G36830,0.746197959896997,9.34096171364564,0.000292856597619694,0.000954782029094236
AT2G36835,0.529865967905992,2.38573999030714,0.0551612740005639,0.0968142040645679
AT2G36840,0.261622919893318,1.37066613354971,0.448043806821845,0.569356616418184
AT2G36850,-0.261129054873105,6.0702896497929,0.21713841563675,0.309972035678681
AT2G36854,-5.40802270505515,-2.3586316305857,0.0656324289880646,0.111522347245881
AT2G36870,0.564975257774862,5.26715545129584,0.00896660922363365,0.0196599751626548
AT2G36880,-0.0314735874505867,7.42000102582129,0.880352977700326,0.971518497990506
AT2G36885,0.787646001339009,2.5555053871687,0.00354078924106715,0.00878758784540428
AT2G36890,2.12971542613692,-0.943756473688033,0.00268218464555078,0.00684931149347274
AT2G36895,1.89786842252292,1.62347149074507,1.34107738315934e-08,1.15022772902198e-07
AT2G36900,0.313400213074656,3.23295463489991,0.203193008967878,0.292535096577354
AT2G36910,-0.712495166020955,6.09448946225561,0.000786732538686007,0.00232392267846301
AT2G36916,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT2G36920,-5.1912821940378,-2.49032428037069,0.128740533784281,0.197015425125412
AT2G36930,0.327415343105451,4.93912661032086,0.135619667855293,0.206164412414543
AT2G36950,-0.29033434387378,2.52026630512419,0.294768518175407,0.398454376844768
AT2G36960,-3.38213644210323,2.60731017259032,1.43505615722913e-22,2.26862762582394e-20
AT2G36970,-5.40802270505515,-2.3586316305857,0.0656324289880646,0.111522347245881
AT2G36980,-8.12604546676007,-0.28216633031852,9.70401739977784e-08,6.80178878286183e-07
AT2G36985,2.72021321868444,2.17821200037109,3.53326527820424e-18,2.33450594355379e-16
AT2G36990,-1.83258879366681,2.98860525068047,3.59742637898127e-11,5.40696629628826e-10
AT2G37000,0.112631197679818,-0.371140535275202,0.878451542584608,0.969809796862649
AT2G37020,0.827934144492744,4.52849428014062,0.00021079356054749,0.000709338085676959
AT2G37025,-6.17140287116709,-1.8442628463325,0.00464265501031792,0.0110431480633605
AT2G37035,0.532119743011591,3.38718311389046,0.0280141641446786,0.053412862725828
AT2G37040,0.0711768182858171,3.47540656417287,0.780335873159885,0.882097869068126
AT2G37050,-0.219074474718982,5.5803026934909,0.307246585445137,0.412579433606984
AT2G37060,-0.0439436720086866,3.19809286055731,0.879311699615914,0.970661875181357
AT2G37070,-1.38001634743463,0.076105472112245,0.014908013678476,0.0308405848776909
AT2G37080,-1.30511197726759,5.81872645374359,1.80711314797308e-09,1.89310718537642e-08
AT2G37090,-7.74295866085458,-0.606923999091914,1.57969910375042e-06,8.57517492732503e-06
AT2G37100,-7.74295866085458,-0.606923999091914,1.57969910375042e-06,8.57517492732503e-06
AT2G37110,1.16548033809086,5.90635785887094,4.78296893618957e-08,3.60923624326338e-07
AT2G37120,1.95096687592304,6.46882718875428,1.49753268423924e-19,1.34313400830502e-17
AT2G37130,1.8890923287973,-2.94220894507064,0.628703771781487,0.740083392142626
AT2G37150,-1.4313033230336,0.373929208081912,0.00481764539106953,0.011415024781471
AT2G37160,0.376248038557268,3.54994379939471,0.121809081645122,0.191997185285841
AT2G37170,0.389795583198619,2.99775767957879,0.128519138255597,0.197015425125412
AT2G37180,-0.565592094379599,3.83236921654554,0.0170450630312727,0.0345925860302104
AT2G37190,1.35540532767656,9.07211990279682,8.22440696899069e-11,1.15257091030996e-09
AT2G37195,2.06860407760286,1.63315799932491,7.32525377713915e-10,8.38360033848207e-09
AT2G37200,0.803902616775109,3.84375179036821,0.000619686729186164,0.00187272192109987
AT2G37210,1.57799086902437,2.99806783666596,1.33322392324888e-09,1.43750061282978e-08
AT2G37220,0.2011263411085,7.33923580449422,0.331871262804,0.440849905020862
AT2G37230,-0.16304936577019,5.44743419736114,0.450140340528395,0.571524886669867
AT2G37240,1.42342639578295,1.01878546646137,0.000104314829260599,0.000380450466086706
AT2G37250,0.649426568399759,4.55451448047536,0.00350948282472562,0.0087177679844586
AT2G37260,0.326505669209445,2.07009484732355,0.267480942788046,0.366230060242041
AT2G37270,0.827082554642155,7.88376070761252,6.66011677561125e-05,0.000254343771336951
AT2G37280,0.14948907027908,0.830104608254157,0.720801859260454,0.827053420468342
AT2G37290,-3.42571512853326,-1.0232467183026,0.00242609880083131,0.0063103823419719
AT2G37300,-0.333742078221273,2.54485509463942,0.222921690630897,0.31748533475425
AT2G37310,-0.53533360178062,2.13672131362393,0.0706330707352163,0.119116738015015
AT2G37320,-0.289560739723248,1.57368810108098,0.385452156455694,0.500320496541876
AT2G37330,1.32128464620873,1.59021708041127,5.78213535573251e-05,0.000223770063943054
AT2G37340,0.833333009451447,6.48916698304104,7.35246370633094e-05,0.000278460940163592
AT2G37360,-0.389318172489214,2.59243051696583,0.160462984833531,0.238889812244716
AT2G37362,-0.264956299744932,2.68379561100756,0.321989656880541,0.429280470834426
AT2G37380,-2.28444227503954,0.892509684992992,9.23912997979206e-07,5.27600421455173e-06
AT2G37390,0.103943827168909,1.78143715349339,0.780127655181101,0.881907865775775
AT2G37400,1.28448914117727,5.94771573850763,1.87954220672379e-09,1.96111398150753e-08
AT2G37410,0.736976434739962,7.18356450521338,0.000400755191860557,0.00126707835768977
AT2G37420,-1.8259910246618,3.81411539663694,3.32230061901741e-13,7.73349934346277e-12
AT2G37450,-0.963270140731835,0.460170465506302,0.0411278169430003,0.0744801919816623
AT2G37460,0.884570710019757,3.81415570339676,0.000166087810713051,0.000574199740813183
AT2G37470,1.03159759727065,6.68178268999074,9.30188730281163e-07,5.30357217415627e-06
AT2G37500,-0.325801381853072,4.35680199847139,0.150532819608575,0.226192804076256
AT2G37510,-0.0500920859178755,2.40521449844752,0.90477350810536,0.992784034111014
AT2G37520,-3.55313518141983,1.95494123808255,3.26181923555707e-18,2.18521999640643e-16
AT2G37530,1.70150170108127,-1.61432160713954,0.0660006694121014,0.112052747404892
AT2G37540,0.0524384173154348,-2.9642704609959,1,1
AT2G37550,-0.354482610701417,4.96582816962624,0.106638224165051,0.170979083385832
AT2G37555,-0.49005192014151,3.51546495553088,0.0462459922916032,0.082591794100755
AT2G37560,-0.248301545348811,2.14082404541241,0.40741172479523,0.525009690397044
AT2G37570,0.149058848743492,4.28641891896433,0.508241114187108,0.622524539751813
AT2G37580,-2.78470352862274,-0.246341714848248,9.82733130940854e-05,0.00036123415555862
AT2G37585,1.29151124271065,3.65745341579087,6.87545304474447e-08,4.98782453632271e-07
AT2G37590,-0.658000532754813,2.46103688631549,0.0195224832925351,0.0386718694555275
AT2G37600,1.32168653696184,6.63880951269675,4.21513622833075e-10,5.06969915059331e-09
AT2G37610,-5.59641427199617,-2.23870582777624,0.0336166099694965,0.0622160690196004
AT2G37620,0.138927584624874,5.51456251849822,0.518484065597987,0.63254283846436
AT2G37630,-0.834678704787535,5.74134538794981,0.00010004086757364,0.000366749753764292
AT2G37640,0.730093815196028,3.84930452168583,0.0018071358389075,0.00486284630469671
AT2G37650,0.455151112890365,1.56631748119036,0.167729114284665,0.247943461640849
AT2G37660,0.227827862610994,6.44617558817222,0.277254273451031,0.377728650555704
AT2G37670,-4.62592881210637,-2.79995754886583,0.253731343283582,0.34956066064661
AT2G37678,0.0359777972203939,1.96763350619051,0.959574370096632,1
AT2G37680,0.0339096074112983,2.40781185820306,0.936245667999431,1
AT2G37690,-1.37087925288431,4.07677245637555,9.13606294547521e-09,8.17742758304979e-08
AT2G37710,-0.398257969812856,4.69568720417858,0.0725228365896238,0.122004043119001
AT2G37750,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT2G37760,-3.67161364340175,-0.0212467902698919,9.25092557049373e-07,5.27862473347258e-06
AT2G37770,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT2G37790,0.343490839961868,4.47650473898356,0.125554311262045,0.197015425125412
AT2G37820,6.22740938157227,-2.36461279339102,0.00894140964950117,0.0196105934362849
AT2G37840,-2.54108942742118,1.22486669175421,4.2322318995594e-09,4.09507105948561e-08
AT2G37860,0.858563556877617,5.64911874100091,5.91700519125115e-05,0.000228426338848476
AT2G37880,1.03249721980696,1.42247494466647,0.00205113722613722,0.00545331995246694
AT2G37890,0.951733483108028,2.19139161852412,0.000908140860133798,0.00261755328804182
AT2G37900,-6.74967758959106,-1.4112439251056,0.00250381377876871,0.00643720650224215
AT2G37920,-1.18710223640744,1.76367717073765,0.000335453173251837,0.00108051129126882
AT2G37925,1.72188345667867,0.62923962757792,4.68615593902966e-05,0.000185337636076742
AT2G37930,-0.628098566602036,2.14727932659434,0.0380069004548039,0.0694003349338425
AT2G37940,0.448071460292005,5.18638289522489,0.0390727536716004,0.0711514617700959
AT2G37950,2.03073422222132,-1.00967964426751,0.00423032968968894,0.0103068261005904
AT2G37960,-0.287936369614559,2.47083184571146,0.317240004639482,0.423745174271957
AT2G37970,0.813082742338847,0.566288736814365,0.0534609452929944,0.0940703725070674
AT2G37975,1.62050614991519,3.54790563324983,3.20028178393694e-11,4.91769174267344e-10
AT2G37980,-7.7025090806345,-0.640814597265354,1.57969910375042e-06,8.57517492732503e-06
AT2G37990,-0.959184673477373,5.75308422936932,8.14445491067751e-06,3.81103603507725e-05
AT2G38000,1.15203958871685,3.03999501069276,5.71028208766776e-06,2.75593539631916e-05
AT2G38010,-0.372258562924766,2.30879448505936,0.206935563605339,0.297202749978021
AT2G38020,-0.476381620450703,3.88846103865766,0.0433028675556126,0.0780012469601633
AT2G38025,-0.12474874274471,2.87385501524432,0.645954343247685,0.757387585428986
AT2G38040,-0.902714442328305,6.0441485007262,2.28654921735735e-05,9.76192587958236e-05
AT2G38050,0.650191155451925,3.52359202410732,0.0067426713540505,0.0154241591299124
AT2G38060,-1.63574122178765,0.397238308804937,0.00126600228097063,0.00354203388363237
AT2G38070,-0.989003747992917,2.85316409031568,0.000212246628137513,0.000713544435421492
AT2G38080,1.13249200176748,1.97110190638632,0.000184251661470891,0.000632221425540498
AT2G38090,0.421540739977533,1.91800182690065,0.174538057546891,0.256851009679572
AT2G38110,-0.198723722086132,0.231337334121506,0.723654978516544,0.829893768484032
AT2G38120,-0.776367025075352,5.5241871746198,0.000321275451549798,0.00103887102379722
AT2G38130,0.890171318585038,5.01194127350211,4.67708461939139e-05,0.000185145482663495
AT2G38140,0.679586447780696,5.57465307508045,0.00148328325951067,0.00406962995935665
AT2G38152,-2.93235943092451,-1.39457420887282,0.0160840661396549,0.0329447491939575
AT2G38160,0.366070988114861,4.64732458522431,0.0987007723499667,0.159568185080795
AT2G38170,0.705040836850335,4.26929360117298,0.00184407003731325,0.00495131903713604
AT2G38180,1.21641803779265,1.76714801138154,9.85306504620064e-05,0.000361877404855779
AT2G38185,2.79631187058254,1.69766900543254,5.27487405686283e-16,2.20361373622631e-14
AT2G38210,0.115283223917671,0.506818227700102,0.83587305051023,0.932737884009334
AT2G38230,0.249079469895992,1.75449869476175,0.459975315602761,0.581793448745471
AT2G38250,-5.40802270505515,-2.3586316305857,0.0656324289880646,0.111522347245881
AT2G38260,-0.296254085274215,1.2358926905415,0.463101709229557,0.584268069048073
AT2G38270,0.0438570785388785,3.22351511184699,0.861140656773416,0.954631459587279
AT2G38280,-0.532929407315517,4.78141251396763,0.0162489747642154,0.0332113265248692
AT2G38290,0.138265953994705,3.88200568100106,0.557938861353976,0.672784313197183
AT2G38310,0.270073323590924,4.4083014260764,0.229182010085888,0.324885200285614
AT2G38320,-8.03124028562206,-0.363144660623788,5.90900149777272e-08,4.33971921497519e-07
AT2G38330,-1.2043627768502,1.7756821196825,0.000284097135235941,0.000927462553806947
AT2G38340,-4.23023747448946,-2.98608720657443,0.502487562189054,0.616577043307029
AT2G38360,0.158268733893206,2.7523290985463,0.553748609898501,0.668612119012564
AT2G38370,-1.61806045018959,4.36692468630733,7.17914350636396e-12,1.28047483286397e-10
AT2G38380,1.04634687726999,-0.898531575398153,0.175452759881138,0.257817235898631
AT2G38390,3.27677212165423,-0.511928108768537,7.59981560808665e-07,4.43790454881999e-06
AT2G38400,0.537117379877717,1.68678000165718,0.0865359330091589,0.142320229918663
AT2G38410,-1.1087203011668,3.47449911145253,9.05310370796228e-06,4.18806107113185e-05
AT2G38420,0.64145030737962,3.38110451422534,0.00867593748289693,0.0192784963342276
AT2G38430,-0.615312099018325,1.46449042070959,0.0760421823349681,0.127058848348307
AT2G38440,-1.29861486657214,4.48707079436283,1.77140587539938e-08,1.48285229356289e-07
AT2G38450,0.48007551172705,3.46722256742572,0.0476887000288325,0.0849818744978968
AT2G38460,-0.689205305085894,-0.125987096475938,0.268100520558863,0.366986908288821
AT2G38465,0.352285645257157,-1.10898100357682,0.832021791880543,0.92966779491422
AT2G38470,-2.35629322503754,-1.05489412038966,0.0161861979203051,0.0331082892094547
AT2G38480,-2.77136663362577,0.382590544156304,1.62683382632636e-06,8.80276939170044e-06
AT2G38500,-5.1912821940378,-2.49032428037069,0.128740533784281,0.197015425125412
AT2G38530,1.76369082313181,6.30049000866664,2.34489223051846e-16,1.04516555524164e-14
AT2G38540,1.54478150557022,9.23697075386398,1.70312221464031e-13,4.23832475022719e-12
AT2G38550,-0.237571762950797,5.31122366231809,0.272607661198269,0.372321508308208
AT2G38560,-0.0261234520651214,4.94702092593428,0.912604575167451,0.999281091026986
AT2G38570,1.32383465459169,1.96761436439083,1.30099918203257e-05,5.84980297194611e-05
AT2G38580,-1.2849072526554,2.77933102060059,3.32278470512313e-06,1.68976790350326e-05
AT2G38600,1.28069820373679,0.922828401050658,0.00090795768883457,0.00261755328804182
AT2G38610,-1.64082247718757,1.78344845625272,1.63263281495905e-06,8.83197279072135e-06
AT2G38620,0.335236769390219,4.31427239234702,0.138295992276,0.209840915223921
AT2G38630,0.614093927182731,3.28596724690206,0.0129718887064413,0.0274318431753768
AT2G38640,-0.933950154355678,-0.738771763648145,0.195373271152481,0.282554446512085
AT2G38650,-1.25888844134777,4.79343676239819,2.63979877424638e-08,2.12479627345384e-07
AT2G38660,0.260024493830265,3.59048109821465,0.27786823531181,0.378471245443606
AT2G38670,-0.136657222056076,5.53822489568067,0.525987071460636,0.640547545348925
AT2G38680,1.4215543732559,1.90842354850608,3.75164438484701e-06,1.8920962522981e-05
AT2G38695,-0.122264684518555,1.05863647908326,0.749201204736764,0.85388730668494
AT2G38700,0.26352619041055,4.6437087827755,0.23506102015473,0.332190549673937
AT2G38710,0.643904906548267,4.8801767551892,0.00334025459926696,0.00835025649195587
AT2G38720,-1.4057071997329,1.08333623751694,0.000384864180388226,0.00122105190584044
AT2G38730,0.671550118266041,3.96402546521593,0.00370292608618517,0.00915070825661639
AT2G38740,0.948316258023099,3.52824638037811,7.7645272957266e-05,0.000292704962765991
AT2G38750,1.08627499430001,0.898795531732299,0.00483421683244408,0.0114493512261399
AT2G38760,0.498962168280485,0.744970675689011,0.226242386105157,0.321672610305708
AT2G38770,-0.0778956721904724,5.68052401240695,0.71811058709746,0.824740607373627
AT2G38780,-0.251733953609788,0.593594510309269,0.620037870520009,0.732866019407599
AT2G38790,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT2G38800,-0.474295174428585,4.88479144873799,0.0310867283414991,0.0586452411208877
AT2G38810,1.21823975601262,5.60381609202986,1.69240935506093e-08,1.41996957495643e-07
AT2G38820,0.460509448269101,2.67950113009406,0.0845245451481721,0.139387794002697
AT2G38823,4.33313516814049,0.456344575245675,3.899536945987e-15,1.3622961025615e-13
AT2G38830,-7.33016428311145,-0.948711537439969,4.57910939353155e-05,0.00018169257821138
AT2G38840,-0.426802321500025,3.09908525635546,0.0957641272902721,0.155346296550748
AT2G38860,0.372618128500603,3.19829214650424,0.139587107162171,0.211507867382537
AT2G38870,1.56852111588898,4.06190875352521,2.21667268240068e-11,3.53733954415923e-10
AT2G38880,0.565989046829499,3.72167238609025,0.0169193357897922,0.0344532929890552
AT2G38900,-0.260324036777283,-1.61214407813688,1,1
AT2G38920,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT2G38940,-1.80265954707008,2.5627537155531,1.15603701384833e-09,1.26319032035321e-08
AT2G38950,-0.490207810148674,3.90313565467833,0.0372732499858388,0.0682264878179059
AT2G38960,0.510120284642422,3.36995184171897,0.0376380480910195,0.0688280497568249
AT2G38970,-0.0857547700677807,4.29698889705374,0.71877916413887,0.825220615761841
AT2G38980,-2.89538216793365,0.199967862291861,2.31641958484041e-06,1.21918572352774e-05
AT2G38995,-4.62592881210637,-2.79995754886583,0.253731343283582,0.34956066064661
AT2G39000,-0.450669748065265,1.63685856145404,0.166911736937866,0.247001044344581
AT2G39010,1.20272294922934,3.78532981187223,3.72733268293252e-07,2.32831555474092e-06
AT2G39020,0.0370657622980496,5.34073784025128,0.867650108240541,0.960345714928608
AT2G39050,-0.733661572528229,0.310430733896787,0.13995052771565,0.212014677423213
AT2G39080,0.425566260757638,4.14414994809693,0.0635459809955653,0.109655990764611
AT2G39090,-4.64004580329437,2.63260462576032,2.86233278016198e-31,2.41911155812613e-28
AT2G39100,1.88181434033151,2.15127663164675,2.61808230379202e-10,3.3025109382047e-09
AT2G39120,-0.48111375118394,2.12671899354989,0.114164782848119,0.181339955060327
AT2G39130,0.302862592406096,2.81477017823894,0.251187165758295,0.34956066064661
AT2G39140,0.882424738929328,3.14024122682814,0.000437353273259947,0.00137115149473735
AT2G39170,0.076499086834353,3.02456022281295,0.778920465758398,0.880724416721984
AT2G39180,-2.44465596556289,1.02033849589453,5.85356886028392e-08,4.32648241291217e-07
AT2G39190,-0.874050064067025,3.96008334684556,0.000208559921383128,0.000702682568609759
AT2G39210,-0.0585686165153317,1.10331805711027,0.9375217151974,1
AT2G39220,-0.102992149866998,5.70001878420083,0.63171305207895,0.743339137106281
AT2G39230,-0.0256728275645965,3.54556115299373,0.918096187940464,1
AT2G39250,0.316617300425648,-0.945869258068404,0.694066838153478,0.801609623756151
AT2G39260,-0.434780029459304,4.84198178572288,0.0487442877002475,0.0867012285838788
AT2G39270,-1.89761182935162,2.40063864861761,8.3081373934776e-10,9.381449696006e-09
AT2G39280,-0.615500559484253,2.63060735597998,0.0238390373513208,0.0463320766683155
AT2G39290,-0.0345027201452942,3.51453265906143,0.8998852550138,0.988358004382128
AT2G39300,-0.234381597475528,0.901426827575032,0.546336594142747,0.661040640680628
AT2G39310,1.79054147763797,1.68275830837462,3.72431433803708e-08,2.88568699802633e-07
AT2G39330,0.376378595264117,-0.315469669153354,0.546629174830764,0.661161764026018
AT2G39340,-1.18674660633242,2.98785670821652,7.72881876512958e-06,3.63279280310069e-05
AT2G39350,-0.828066028494863,3.26492415097905,0.0010977823429407,0.00311501410172764
AT2G39360,1.3457522885535,0.567317293143529,0.0013979789255396,0.00386794118733406
AT2G39380,0.315043077413136,-1.4360729886447,0.811050160847253,0.910075894115179
AT2G39390,1.39351537712368,7.59100872579052,3.30505362320279e-11,5.06099291402496e-10
AT2G39400,0.0524384173154348,-2.9642704609959,1,1
AT2G39410,-5.76302229518071,-2.12864026809743,0.0172978672658575,0.0345925860302104
AT2G39420,1.62481803954772,2.76637497488224,1.58436772668039e-09,1.68187905439975e-08
AT2G39430,-2.21988804437552,-1.15392840599536,0.0250425718143365,0.0483554897230431
AT2G39435,-2.65528848801789,-1.5926834655858,0.0443061456821535,0.0794667234114218
AT2G39440,0.740408815152014,3.74714563892828,0.00164637259079589,0.00446634460619121
AT2G39445,1.58359833652318,2.48042368441927,1.29542454916832e-08,1.11411581383267e-07
AT2G39450,0.56525288673546,4.60522784455679,0.0111466149422652,0.0239008310637525
AT2G39460,1.08368058692095,9.30586246885428,1.70798212090006e-07,1.14007287741974e-06
AT2G39470,1.4749575734507,1.71987837738274,3.45135555015703e-06,1.7506945258345e-05
AT2G39480,-0.422477095617767,4.62727126342702,0.059053874510291,0.10275972746984
AT2G39500,2.20681564521072,5.13752663558172,2.32944826068529e-22,3.55467333890963e-20
AT2G39510,0.305501654474577,0.23526452186263,0.555448951616358,0.670254185040821
AT2G39550,0.298862171270743,2.32271815899887,0.294767679186369,0.398454376844768
AT2G39560,0.48653755583758,2.96420697777393,0.0565477579386639,0.0989236870427674
AT2G39570,0.269279081715499,3.86160980719518,0.248119596445961,0.347582558479125
AT2G39580,-1.35112929810374,2.31787521311858,7.07403496626912e-06,3.35161872550213e-05
AT2G39590,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT2G39620,-0.715254090065361,0.615273341374604,0.114006117354174,0.181114113847645
AT2G39630,-0.167196540828797,2.88501410901149,0.542789190683102,0.657837387682449
AT2G39650,1.99134731263934,-0.106368896535281,0.000124561504115159,0.000445546918737707
AT2G39660,-0.911324773792555,1.61589160757222,0.00739809585777763,0.0167853132038003
AT2G39670,0.0797951126436477,4.60330082863358,0.72719114365404,0.833340192472171
AT2G39675,-3.56579413148356,1.04557108094566,4.78152557858611e-12,8.88159282027482e-11
AT2G39681,2.78941070357696,2.33346452446892,1.27573073258602e-19,1.1583845916465e-17
AT2G39690,6.80593931848859,-1.94935212142051,0.00126829422587632,0.00354438475383522
AT2G39700,0.625232763522449,6.71602160455456,0.00278127234554598,0.00708012957843228
AT2G39705,0.402660297978409,3.38948525204174,0.101441182509251,0.16348137473108
AT2G39710,0.171876512386485,1.09452109776975,0.695037626599764,0.802519931002218
AT2G39720,0.331044183663778,4.3771219022739,0.144059084642638,0.217504076263387
AT2G39725,-2.80100669767717,0.12379806218391,7.69529613386331e-06,3.61858414820271e-05
AT2G39730,-0.166040841897888,5.80587538740624,0.436429777933309,0.556916837416175
AT2G39740,0.135773746161019,3.02417902016481,0.592920553201506,0.706974121739149
AT2G39750,-0.643309515016805,3.13683347630499,0.0113122263893501,0.0242275694619474
AT2G39760,-0.782457265885295,4.18285108680152,0.000755915181182774,0.00224412613066388
AT2G39770,0.373925970413731,5.31752214177529,0.0825724994162925,0.13659926990692
AT2G39780,1.8299960077612,4.96088233279967,4.14993494198452e-16,1.78455323708743e-14
AT2G39795,0.140249975733564,4.46228837812466,0.539257795276916,0.654217549477765
AT2G39800,0.201392009392738,3.79270733143694,0.395580709394722,0.51180466958547
AT2G39805,-1.49334672276497,2.98948639522527,3.82003047889943e-08,2.95048680995909e-07
AT2G39810,-1.12616214203128,4.02089496078011,2.01312378610474e-06,1.07265717933719e-05
AT2G39830,-0.541988868198767,3.25344425573483,0.0306272199255819,0.0579176016045385
AT2G39840,-0.113712801596458,3.97727778554678,0.636727051305873,0.748325411851915
AT2G39850,-1.23382694407765,2.49946437348002,1.80171552548047e-05,7.83512704470767e-05
AT2G39851,0.94428538229512,-3.17937734263151,1,1
AT2G39855,0.470687012193942,0.985894024313986,0.24310993861116,0.341457193419088
AT2G39870,-0.0104992697697448,6.66373133470176,0.962093323095443,1
AT2G39880,-1.02630465572639,1.57239620742201,0.00332527500450912,0.00831564731410987
AT2G39890,-0.363153452229477,2.7805230476123,0.174306517671699,0.256613387332032
AT2G39900,0.984501152769414,5.93432922470991,3.69055248948898e-06,1.86342372251909e-05
AT2G39910,-1.44211030526903,2.26217665988624,2.15641093774295e-06,1.14290819937201e-05
AT2G39920,-1.90097608850856,-1.37782748657979,0.0884894498964249,0.145001280538706
AT2G39930,-0.33181238516134,3.86960711035197,0.161820731834064,0.240731755556274
AT2G39940,-0.959149716593878,3.20220465145871,0.000187566217664806,0.000640494182900769
AT2G39950,-0.385049506652471,2.70952598571772,0.158021310994815,0.235894041290766
AT2G39960,0.358523657970323,5.57713680494964,0.0934109359238574,0.152158036026008
AT2G39970,-0.606315799426577,4.29865220272672,0.00799657392767936,0.0179339370776512
AT2G39980,4.56599889968522,-0.0433069237554955,1.17117936791458e-12,2.47694854962031e-11
AT2G39990,0.891971645046757,6.38388123363855,2.30241793457849e-05,9.82013425745879e-05
AT2G40000,1.81309261573517,1.969720944542,3.45301871976229e-09,3.39949074140038e-08
AT2G40008,0.376957611109202,2.62640396144079,0.155324404185329,0.232484058141027
AT2G40010,0.60738198092156,3.42656035258527,0.0120450131876461,0.0256370708819581
